dateAdded,dateUpdated,address,city,country,latitude,longitude,postalCode,province,rName
2016-03-29T05:06:36Z,2018-06-26T02:59:52Z,206 Wears Valley Rd,Pigeon Forge,US,35.803788,-83.580553,37863,TN,Taco Bell
2015-10-23T23:59:49Z,2018-06-26T02:59:43Z,9768 Grand River Ave,Detroit,US,42.368823,-83.138251,48204,MI,Wendys
2015-09-21T07:47:08Z,2018-06-26T02:59:43Z,13600 W McNichols Rd,Detroit,US,42.416819,-83.180444,48235,MI,Burger King
2017-06-30T23:04:32Z,2018-06-25T09:29:45Z,1224 State St,Schenectady,US,42.79792,-73.924364,12304,NY,McDonalds
2017-06-29T02:03:33Z,2018-06-25T09:29:45Z,1232 Ulster Ave,Kingston,US,41.967079,-73.988583,12401,NY,McDonalds
2017-06-19T14:50:03Z,2018-06-25T09:29:44Z,1188 Avenue of The Americas,New York,US,40.757558,-73.981671,10036,NY,McDonalds
2017-06-19T14:53:25Z,2018-06-25T09:29:43Z,114 Delancey St,New York,US,40.718943,-73.988306,10002,NY,McDonalds
2017-06-19T14:52:24Z,2018-06-25T09:29:41Z,1050 Front St,Uniondale,US,40.709646,-73.591453,11553,NY,McDonalds
2016-03-21T01:37:59Z,2018-06-25T09:29:41Z,105 Jericho Tpke,Jericho,US,40.780233,-73.55934,11753,NY,McDonalds
2017-06-19T15:24:34Z,2018-06-25T09:29:41Z,106 Wolf Rd,Albany,US,42.716812,-73.809319,12205,NY,McDonalds
2014-02-03T04:12:36Z,2018-06-25T09:29:40Z,101 E 170th St,Bronx,US,40.839569,-73.915927,10452,NY,McDonalds
2016-05-05T12:44:43Z,2018-06-25T09:29:40Z,103 Brookview Dr,Schenectady,US,42.741061,-73.913673,12303,NY,McDonalds
2017-06-19T15:29:59Z,2018-06-25T09:29:40Z,1028 Mckinley Pkwy,Buffalo,US,42.857899,-78.825089,14220,NY,McDonalds
2016-03-31T02:46:48Z,2018-06-25T09:29:39Z,10 Main St,Tonawanda,US,43.021019,-78.878167,14150,NY,McDonalds
2015-11-06T10:16:28Z,2018-06-25T09:29:38Z,300 Mishawum Rd,Woburn,US,42.503903,-71.132748,1801,MA,McDonalds
2016-03-29T04:48:40Z,2018-06-25T09:29:37Z,1190 Providence Rd,Whitinsville,US,42.125526,-71.645913,1588,MA,McDonalds
2016-03-29T04:41:38Z,2018-06-25T09:29:37Z,212 Main St,Wilmington,US,42.557448,-71.181499,1887,MA,McDonalds
2015-07-19T21:00:43Z,2018-06-25T09:29:36Z,44 E Main St,Webster,US,42.055826,-71.873999,1570,MA,McDonalds
2016-06-08T16:14:30Z,2018-06-25T09:29:36Z,789 Main St,Waltham,US,42.376247,-71.241667,2451,MA,McDonalds
2015-10-26T23:05:16Z,2018-06-25T09:29:35Z,20 Main St,Townsend,US,42.650503,-71.662674,1469,MA,McDonalds
2015-11-30T18:17:51Z,2018-06-25T09:29:35Z,595 Main St,Walpole,US,42.157222,-71.243549,2081,MA,McDonalds
2016-03-28T05:34:12Z,2018-06-25T09:29:34Z,282 Winthrop St,Taunton,US,41.88896,-71.120789,2780,MA,McDonalds
2015-11-05T18:48:11Z,2018-06-25T09:29:33Z,660 Liberty St,Springfield,US,42.12193,-72.584242,1104,MA,McDonalds
2015-11-05T18:38:03Z,2018-06-25T09:29:33Z,360 Main St,Springfield,US,42.091561,-72.579647,1105,MA,McDonalds
2017-07-19T22:32:22Z,2018-06-25T09:29:33Z,2392 Main St,Springfield,US,42.111552,-72.603359,1107,MA,McDonalds
2015-11-30T18:25:40Z,2018-06-25T09:29:33Z,1402 Allen St,Springfield,US,42.095053,-72.512539,1118,MA,McDonalds
2016-03-30T04:26:33Z,2018-06-25T09:29:33Z,1610 Boston Rd,Springfield,US,42.142989,-72.48923,1129,MA,McDonalds
2015-12-02T19:41:17Z,2018-06-25T09:29:33Z,59 W Main St,Spencer,US,42.23341,-72.012516,1562,MA,McDonalds
2016-03-24T10:25:24Z,2018-06-25T09:28:10Z,1601 W Kirby St,Wylie,US,33.007329,-96.554127,75098,TX,Taco Bell
2016-06-20T17:25:26Z,2018-06-25T09:28:08Z,7425 S Broadway Ave,Tyler,US,32.274786,-95.306757,75703,TX,Taco Bell
2017-07-06T23:06:49Z,2018-06-25T09:27:52Z,100 Business Loop 70 E,Columbia,US,38.964944,-92.336364,65203,MO,Burger King
2015-11-30T18:50:23Z,2018-06-25T09:26:55Z,615 Martin Luther King Jr Blvd,Savannah,US,32.070343,-81.101032,31401,GA,Wendys
2016-05-15T21:09:26Z,2018-06-25T09:26:53Z,1123 Roswell Rd,Marietta,US,33.95111,-84.518962,30062,GA,Wendys
2016-04-30T08:27:34Z,2018-06-25T09:26:53Z,273 Keys Ferry St,McDonough,US,33.446887,-84.138326,30253,GA,Wendys
2015-10-20T00:52:56Z,2018-06-25T09:26:53Z,1117 W Spring St,Monroe,US,33.792748,-83.731443,30655,GA,Wendys
2015-10-23T01:54:00Z,2018-06-25T09:26:53Z,430 S Belair Rd,Augusta,US,33.486344,-82.13351,30907,GA,Wendys
2016-04-05T03:02:37Z,2018-06-25T09:26:53Z,2341 N Columbia St,Milledgeville,US,33.108582,-83.254192,31061,GA,Wendys
2015-11-28T18:16:09Z,2018-06-25T09:26:52Z,260 Cooper Rd,Loganville,US,33.880381,-83.939657,30052,GA,Wendys
2016-03-21T01:38:20Z,2018-06-25T09:26:52Z,4331 Atlanta Hwy,Loganville,US,33.839726,-83.905798,30052,GA,Wendys
2015-11-02T15:44:53Z,2018-06-25T09:26:51Z,3015 Panola Rd,Lithonia,US,33.699522,-84.17274,30038,GA,Wendys
2016-03-28T05:51:17Z,2018-06-25T09:01:05Z,184 Endicott St,Danvers,US,42.547923,-70.942014,1923,MA,Burger King
2017-06-27T05:04:00Z,2018-06-25T09:01:01Z,6134 State Route 14,Ravenna,US,41.157059,-81.219054,44266,OH,McDonalds
2016-03-26T04:52:32Z,2018-06-25T09:00:55Z,2992 Jamacha Rd,El Cajon,US,32.739923,-116.942156,92019,CA,Burger King
2014-10-26T13:04:15Z,2018-06-25T09:00:55Z,822 N Johnson Ave,El Cajon,US,32.805945,-116.971542,92020,CA,Burger King
2017-07-18T03:04:11Z,2018-06-25T09:00:41Z,242 N El Camino Real,Encinitas,US,33.051949,-117.260994,92024,CA,Burger King
2016-06-05T20:57:34Z,2018-06-25T09:00:32Z,7011 Barker Cypress Rd,Cypress,US,29.88081,-95.683922,77433,TX,Burger King
2016-04-03T02:39:39Z,2018-06-25T09:00:18Z,962 East Ave,Chico,US,39.76117,-121.842187,95926,CA,Burger King
2016-04-02T05:21:43Z,2018-06-25T09:00:10Z,1760 41st Ave,Capitola,US,36.975287,-121.963929,95010,CA,McDonalds
2017-07-21T15:49:05Z,2018-06-25T09:00:02Z,562 N Main St,Bishop,US,37.365314,-118.39508,93514,CA,McDonalds
2016-04-04T03:33:16Z,2018-06-25T09:00:00Z,1310 E Lamar St,Americus,US,32.07128,-84.216974,31709,GA,McDonalds
2015-11-04T18:22:05Z,2018-06-25T08:59:54Z,2009 E Greenville St,Anderson,US,34.54701,-82.6319,29621,SC,Burger King
2016-04-01T06:35:19Z,2018-06-25T08:59:41Z,328 N Main St,Cedartown,US,34.017911,-85.253614,30125,GA,McDonalds
2015-12-13T19:54:24Z,2018-06-25T08:59:38Z,3025 Main St,Glastonbury,US,41.726353,-72.617608,6033,CT,Burger King
2016-11-02T17:17:26Z,2018-06-25T08:59:35Z,605 E Broadway St,Campbellsville,US,37.346447,-85.337368,42718,KY,McDonalds
2016-04-05T02:42:52Z,2018-06-25T08:59:35Z,1602 E Broadway St,Campbellsville,US,37.357213,-85.323654,42718,KY,Subway
2015-10-23T03:00:17Z,2018-06-25T08:59:26Z,1475 Holiday Ln,Fairfield,US,38.259527,-122.062146,94534,CA,Burger King
2015-10-20T00:11:35Z,2018-06-25T08:59:06Z,11671 Se Federal Hwy,Hobe Sound,US,27.06168,-80.13746,33455,FL,McDonalds
2017-06-23T05:21:12Z,2018-06-25T08:59:04Z,825 E 49th St,Hialeah,US,25.867613,-80.266376,33013,FL,Burger King
2016-11-06T04:38:54Z,2018-06-25T08:58:51Z,2370 US Highway 331 S,DeFuniak Springs,US,30.68782,-86.12318,32435,FL,McDonalds
2015-10-19T07:55:55Z,2018-06-25T08:58:44Z,865 S Main St,Belle Glade,US,26.67511,-80.67,33430,FL,Taco Bell
2016-11-02T17:16:40Z,2018-06-25T08:58:40Z,339 US Highway 27 S,Avon Park,US,27.596742,-81.494029,33825,FL,McDonalds
2015-10-23T02:26:36Z,2018-06-25T08:58:36Z,460 Airways Ave,Savannah,US,32.135603,-81.208243,31408,GA,Burger King
2017-07-24T20:51:53Z,2018-06-25T08:58:30Z,2613 Central Ave,Dodge City,US,37.77885,-100.01663,67801,KS,McDonalds
2015-07-18T18:06:50Z,2018-06-25T08:58:28Z,2501 Se Delaware Ave,Ankeny,US,41.704627,-93.580975,50021,IA,Burger King
2016-04-04T05:19:32Z,2018-06-25T08:58:27Z,2817 E 13th St,Ames,US,42.03511,-93.57344,50010,IA,Burger King
2016-04-02T05:23:13Z,2018-06-25T08:58:27Z,1020 E 1st St,Ankeny,US,41.732374,-93.582329,50021,IA,Burger King
2015-10-20T00:36:53Z,2018-06-25T08:58:25Z,1807 N Church St,Burlington,US,36.09503,-79.408,27217,NC,Burger King
2016-03-28T05:43:23Z,2018-06-25T08:58:21Z,9320 Steele Creek Rd,Charlotte,US,35.16361,-80.96889,28273,NC,McDonalds
2016-03-29T05:14:26Z,2018-06-25T08:58:19Z,9640 Mariposa Rd,Hesperia,US,34.425812,-117.378018,92344,CA,Burger King
2016-03-29T05:14:27Z,2018-06-25T08:58:19Z,17021 Main St,Hesperia,US,34.419638,-117.291579,92345,CA,Burger King
2017-11-21T07:32:53Z,2018-06-25T08:58:08Z,300 Mccarter Rd,Fountain Inn,US,34.68534,-82.19727,29644,SC,McDonalds
2017-06-27T05:54:03Z,2018-06-25T08:58:07Z,2040 Cumberland St,Lebanon,US,40.33873,-76.447826,17042,PA,Burger King
2016-11-14T02:12:19Z,2018-06-25T08:58:06Z,609 Naamans Rd,Claymont,US,39.81718,-75.45715,19703,DE,Taco Bell
2017-07-20T08:59:43Z,2018-06-25T08:57:57Z,1205 Commons Cir,Plover,US,44.49541,-89.51668,54467,WI,McDonalds
2017-06-30T05:05:48Z,2018-06-25T08:57:39Z,3001 N Reynolds Rd,Bryant,US,34.623419,-92.499052,72022,AR,Burger King
2015-10-23T03:28:22Z,2018-06-25T08:57:37Z,2275 E Butler Ave,Flagstaff,US,35.192109,-111.624197,86004,AZ,Burger King
2017-09-05T23:05:09Z,2018-06-25T08:57:23Z,Route 52 Airport Square,Bluefield,US,37.28415,-81.25128,24701,WV,Burger King
2017-07-24T21:35:25Z,2018-06-25T08:57:12Z,3 Clarksburg Rd,Buckhannon,US,38.997749,-80.233242,26201,WV,Burger King
2015-10-24T00:02:19Z,2018-06-25T08:57:09Z,1902 Mountain View Dr,Cody,US,44.51459,-109.05084,82414,WY,Burger King
2017-07-19T17:41:14Z,2018-06-25T08:56:57Z,310 W Grand Xing,Mobridge,US,45.53751,-100.43688,57601,SD,Subway
2015-11-06T09:51:18Z,2018-06-25T08:56:53Z,2260 Highway 394,Blountville,US,36.524041,-82.312707,37617,TN,McDonalds
2016-12-13T03:41:23Z,2018-06-25T08:56:53Z,214 Carolina Pottery Dr,Blountville,US,36.534114,-82.390053,37617,TN,McDonalds
2016-03-23T04:15:54Z,2018-06-25T08:56:52Z,100 Prince Royal Dr,Berea,US,37.568606,-84.311046,40403,KY,Burger King
2015-10-23T22:47:59Z,2018-06-25T08:56:46Z,23777 Us Route 23,Circleville,US,39.58426871,-82.95390414,43113,OH,Burger King
2017-07-19T21:50:35Z,2018-06-25T08:56:44Z,414 Water St,Chardon,US,41.580901,-81.210168,44024,OH,Burger King
2017-07-23T03:30:11Z,2018-06-25T08:56:43Z,2005 S Main St,Bellefontaine,US,40.331939,-83.761451,43311,OH,Burger King
2017-07-19T22:07:11Z,2018-06-25T08:56:37Z,2000 E Edgerton Rd,Broadview Heights,US,41.29553,-81.67674,44147,OH,Burger King
2015-10-23T22:50:09Z,2018-06-25T08:56:37Z,10037 Broadview Rd,Broadview Heights,US,41.293022,-81.68467,44147,OH,Burger King
2017-07-03T16:39:48Z,2018-06-25T08:56:27Z,2680 Market St,Christiansburg,US,37.16537,-80.422283,24073,VA,Burger King
2015-10-23T01:53:59Z,2018-06-25T08:56:21Z,1004 S Main St,Farmville,US,37.289041,-78.397491,23901,VA,Burger King
2015-10-28T16:20:09Z,2018-06-25T08:56:02Z,3120 W Fm 120,Denison,US,33.762134,-96.581587,75020,TX,Burger King
2016-02-26T13:03:20Z,2018-06-25T08:56:00Z,1705 Expressway 83,Penitas,US,26.243395,-98.4423,78576,TX,McDonalds
2015-10-28T16:28:13Z,2018-06-25T08:55:59Z,2280 E Garrison St,Eagle Pass,US,28.70574,-100.48395,78852,TX,Burger King
2016-03-28T05:53:16Z,2018-06-25T08:55:54Z,2208 Highway 21 E,Bryan,US,30.69488984,-96.36236943,77803,TX,Burger King
2016-03-26T04:07:53Z,2018-06-25T08:55:46Z,5301 Bellaire Blvd,Bellaire,US,29.70529415,-95.4730184,77401,TX,Burger King
2016-07-18T20:27:57Z,2018-06-25T08:55:35Z,1890 Bethlehem Pike,Flourtown,US,40.111177,-75.214144,19031,PA,McDonalds
2015-10-23T02:35:10Z,2018-06-25T08:55:26Z,6385 Dobbin Rd,Columbia,US,39.196116,-76.82101,21045,MD,McDonalds
2015-11-06T09:52:06Z,2018-06-25T08:55:26Z,6241 Washington Blvd,Elkridge,US,39.208926,-76.724769,21075,MD,Burger King
2015-12-02T19:26:53Z,2018-06-25T08:55:15Z,285 Jamesway Rd,Ebensburg,US,40.47425,-78.74575,15931,PA,Burger King
2017-07-19T22:13:24Z,2018-06-25T08:55:03Z,4868 Houston Rd,Florence,US,39.019712,-84.628729,41042,KY,Burger King
2015-10-20T02:26:27Z,2018-06-25T08:55:01Z,105 S 3rd St,Coopersburg,US,40.509286,-75.385827,18036,PA,Burger King
2017-07-07T13:11:14Z,2018-06-25T08:54:51Z,1208 W Front St,Berwick,US,41.049741,-76.252443,18603,PA,Burger King
2016-04-02T05:20:50Z,2018-06-25T08:54:35Z,9 Hudson Hollow Rd,Frankfort,US,38.178962,-84.894596,40601,KY,Burger King
2017-07-06T01:49:42Z,2018-06-25T08:53:51Z,2460 Mountain City Hwy,Elko,US,40.83757,-115.78954,89801,NV,Burger King
2016-04-04T03:21:35Z,2018-06-25T08:53:49Z,313 Middle Country Rd,Coram,US,40.869655,-72.999817,11727,NY,McDonalds
2018-01-18T18:33:00Z,2018-06-25T08:53:38Z,778 Brookway Blvd,Brookhaven,US,31.579563,-90.459029,39601,MS,Burger King
2017-06-19T14:48:53Z,2018-06-25T08:53:26Z,1104 Sunrise Hwy,Amityville,US,40.689896,-73.408119,11701,NY,Burger King
2015-11-29T18:21:10Z,2018-06-25T07:50:30Z,425 E Main St,Pickens,US,34.884512,-82.70476,29671,SC,McDonalds
2015-10-23T03:00:26Z,2018-06-25T07:50:27Z,106 Garner Rd,Spartanburg,US,34.966901,-81.929552,29303,SC,McDonalds
2016-03-30T04:25:28Z,2018-06-25T07:48:52Z,2619 Brandermill Blvd,Gambrills,US,39.037925,-76.678372,21054,MD,Burger King
2017-07-20T14:40:51Z,2018-06-25T07:45:18Z,613 E 4th Ave,Red Springs,US,34.811406,-79.174756,28377,NC,McDonalds
2015-10-23T02:49:49Z,2018-06-24T02:22:38Z,45201 Schoenherr Rd,Utica,US,42.62877,-82.993912,48315,MI,Taco Bell
2015-10-24T00:16:13Z,2018-06-24T02:22:35Z,3860 S State Rd,Ann Arbor,US,42.230907,-83.739813,48108,MI,Taco Bell
2016-03-30T04:13:18Z,2018-06-24T02:22:22Z,9640 Hageman Rd,Bakersfield,US,35.398432,-119.109364,93312,CA,Taco Bell
2017-07-24T21:31:16Z,2018-06-24T02:22:11Z,32940 Michigan Ave,Wayne,US,42.283657,-83.363898,48184,MI,Taco Bell
2017-07-18T03:04:38Z,2018-06-24T02:21:47Z,35 White St,Cambridge,US,42.389162,-71.11789,2140,MA,McDonalds
2016-03-27T14:49:46Z,2018-06-24T02:21:42Z,340 Longwood Ave,Boston,US,42.338242,-71.106394,2115,MA,McDonalds
2016-04-02T05:38:58Z,2018-06-24T02:21:40Z,2306 Dix Hwy,Lincoln Park,US,42.25059,-83.195322,48146,MI,Taco Bell
2017-07-24T20:57:54Z,2018-06-24T02:21:31Z,1108 Lincoln Way East,Massillon,US,40.80019,-81.511421,44646,OH,Taco Bell
2017-06-30T02:09:38Z,2018-06-24T02:21:24Z,705 York Road,Kings Mountain,US,35.231412,-81.332652,28086,NC,Taco Bell
2016-06-04T19:47:29Z,2018-06-23T09:44:12Z,1737 N University Ave,Lafayette,US,30.252668,-92.037149,70507,LA,McDonalds
2015-10-24T00:13:30Z,2018-06-23T09:44:10Z,249 E State St,Montrose,US,43.176212,-83.887437,48457,MI,McDonalds
2015-10-23T02:51:21Z,2018-06-23T09:43:41Z,8010 Sudley Rd,Manassas,US,38.78166,-77.51244,20109,VA,Wendys
2015-11-07T12:18:17Z,2018-06-22T18:39:30Z,1211 Joe Frank Harris Pkwy SE,Cartersville,US,34.203844,-84.809281,30120,GA,Subway
2016-03-21T01:39:40Z,2018-06-22T18:39:26Z,192 Lovvorn Ave,Bowdon,US,33.538661,-85.251916,30108,GA,Subway
2015-10-19T23:00:39Z,2018-06-22T18:39:20Z,1637 Liberty Expy SE,Albany,US,31.499616,-84.115596,31705,GA,Subway
2016-03-21T01:38:26Z,2018-06-22T18:39:19Z,1103 N Westover Blvd,Albany,US,31.620486,-84.220416,31707,GA,Subway
2017-07-20T21:20:32Z,2018-06-22T18:38:29Z,631 Hogan Rd,Bangor,US,44.83564,-68.742387,4401,ME,Burger King
2016-11-02T14:14:18Z,2018-06-22T18:38:17Z,758 W Dixie Dr,Asheboro,US,35.6876,-79.82614,27205,NC,Burger King
2016-02-26T13:41:13Z,2018-06-22T18:38:11Z,1641 S Jefferson Ave,Saint Louis,US,38.615623,-90.221252,63104,MO,Subway
2015-11-25T18:59:13Z,2018-06-22T18:37:16Z,35 Manchester Rd,Derry,US,42.900371,-71.33503,3038,NH,Burger King
2017-07-19T17:42:27Z,2018-06-22T18:37:09Z,195 Woodstock Ave,Rutland,US,43.618244,-72.957313,5701,VT,McDonalds
2014-02-01T04:48:05Z,2018-06-22T18:37:05Z,1155 N Hill Field Rd,Layton,US,41.077026,-111.973568,84041,UT,McDonalds
2017-07-23T03:24:48Z,2018-06-22T18:37:00Z,41 Jayview Dr,Enosburg Falls,US,44.913112,-72.796661,5450,VT,McDonalds
2017-07-20T14:55:43Z,2018-06-22T18:36:49Z,155 Dorset St,South Burlington,US,44.464893,-73.184211,5403,VT,McDonalds
2017-07-20T14:55:43Z,2018-06-22T18:36:48Z,1125 Shelburne Rd,South Burlington,US,44.437629,-73.210838,5403,VT,McDonalds
2017-07-23T03:25:41Z,2018-06-22T18:36:47Z,71 Upper Main St,Essex Junction,US,44.507366,-73.086501,5452,VT,McDonalds
2017-07-20T09:03:03Z,2018-06-22T18:36:44Z,44 S Park Dr,Colchester,US,44.503345,-73.1809,5446,VT,McDonalds
2015-10-23T23:58:42Z,2018-06-22T18:36:38Z,916 W North Temple,Salt Lake City,US,40.771496,-111.917532,84116,UT,McDonalds
2017-07-03T16:24:22Z,2018-06-22T18:36:34Z,909 W Riverdale Rd,Ogden,US,41.178295,-112.000468,84405,UT,McDonalds
2016-03-31T02:20:34Z,2018-06-22T18:36:33Z,211 W 1230 N,Provo,US,40.250567,-111.662228,84604,UT,McDonalds
2017-06-19T15:57:28Z,2018-06-22T18:36:27Z,819 N Sullivan Rd,Veradale,US,47.664944,-117.197199,99037,WA,McDonalds
2017-07-19T22:13:57Z,2018-06-22T18:36:23Z,902 S Main St,Brigham City,US,41.491076,-112.016097,84302,UT,McDonalds
2015-09-21T08:46:16Z,2018-06-22T18:36:23Z,505 W Yelm Ave,Yelm,US,46.944589,-122.612408,98597,WA,McDonalds
2017-07-06T18:57:14Z,2018-06-22T18:36:21Z,1600 E Chestnut Ave,Yakima,US,46.603108,-120.481796,98901,WA,McDonalds
2015-09-21T09:24:44Z,2018-06-22T18:36:20Z,5910 Summitview Ave,Yakima,US,46.600036,-120.586846,98908,WA,McDonalds
2015-10-23T02:31:09Z,2018-06-22T18:36:20Z,814 S 9th Ave,Walla Walla,US,46.056214,-118.346068,99362,WA,McDonalds
2015-09-21T09:00:11Z,2018-06-22T18:36:18Z,1601 Pacific Ave,Woodland,US,45.910773,-122.746105,98674,WA,McDonalds
2017-07-19T21:54:27Z,2018-06-22T18:35:59Z,1084 S State Rd,Davison,US,43.017622,-83.517572,48423,MI,Burger King
2016-04-01T06:28:42Z,2018-06-22T18:35:34Z,1313 N State St,Belvidere,US,42.269137,-88.853432,61008,IL,McDonalds
2016-04-02T05:32:31Z,2018-06-22T18:35:33Z,681 N 12th St,Breese,US,38.619582,-89.530023,62230,IL,McDonalds
2017-07-23T03:27:52Z,2018-06-22T18:35:26Z,285 N Front St,Braidwood,US,41.265585,-88.208353,60408,IL,McDonalds
2016-03-26T04:54:04Z,2018-06-22T18:35:26Z,100 N Bolingbrook Dr,Bolingbrook,US,41.698519,-88.068207,60440,IL,McDonalds
2016-04-02T05:30:06Z,2018-06-22T18:35:26Z,1180 N Kinzie Ave,Bradley,US,41.160051,-87.851081,60915,IL,McDonalds
2015-10-19T17:01:52Z,2018-06-22T18:35:25Z,575 Main St NW,Bourbonnais,US,41.159303,-87.886347,60914,IL,McDonalds
2016-03-25T03:03:12Z,2018-06-22T18:35:23Z,6401 Cermak Rd,Berwyn,US,41.850214,-87.783733,60402,IL,McDonalds
2016-03-25T03:03:26Z,2018-06-22T18:35:22Z,7181 Cermak Rd,Berwyn,US,41.849966,-87.802979,60402,IL,McDonalds
2016-04-01T06:28:40Z,2018-06-22T18:35:21Z,240 W Chrysler Dr,Belvidere,US,42.240066,-88.841255,61008,IL,McDonalds
2016-04-05T02:37:10Z,2018-06-22T18:35:20Z,7301 Westfield Plaza Dr,Belleville,US,38.545182,-90.052155,62223,IL,McDonalds
2016-03-28T06:02:13Z,2018-06-22T18:35:19Z,1023 N Lake St,Aurora,US,41.778876,-88.315713,60506,IL,McDonalds
2016-03-27T14:39:43Z,2018-06-22T18:35:18Z,188 Fox Valley Ctr,Aurora,US,41.759701,-88.208402,60504,IL,McDonalds
2017-07-06T03:30:35Z,2018-06-22T18:35:15Z,1402 SE 3rd St,Aledo,US,41.199464,-90.733615,61231,IL,McDonalds
2017-07-02T02:56:51Z,2018-06-22T18:35:13Z,500 E Algonquin Rd,Algonquin,US,42.163979,-88.285165,60102,IL,McDonalds
2017-06-29T02:15:14Z,2018-06-22T18:35:12Z,125 S Randall Rd,Algonquin,US,42.173932,-88.335286,60102,IL,McDonalds
2015-10-24T00:12:23Z,2018-06-22T18:35:07Z,148 Caldwell Blvd,Nampa,US,43.587291,-116.575061,83651,ID,McDonalds
2016-04-02T05:14:37Z,2018-06-22T18:35:00Z,178 S Eagle Rd,Eagle,US,43.693428,-116.353552,83616,ID,McDonalds
2016-04-05T02:23:07Z,2018-06-22T18:35:00Z,1335 S Washington Ave,Emmett,US,43.863452,-116.500085,83617,ID,McDonalds
2017-07-20T15:52:49Z,2018-06-22T18:34:57Z,1750 Rostraver Rd,Belle Vernon,US,40.174915,-79.806673,15012,PA,Subway
2017-07-19T15:29:53Z,2018-06-22T18:34:56Z,2693 Brodhead Rd,Aliquippa,US,40.588694,-80.260898,15001,PA,Subway
2015-10-24T00:14:17Z,2018-06-22T18:34:52Z,2900 Wendell Blvd,Wendell,US,35.792697,-78.37903,27591,NC,McDonalds
2016-04-03T02:48:13Z,2018-06-22T18:34:51Z,2900 W 5th St,Lumberton,US,34.62292,-79.047438,28358,NC,McDonalds
2018-01-23T05:45:40Z,2018-06-22T18:34:04Z,595 E Beasley Rd,Jackson,US,32.385437,-90.147307,39206,MS,McDonalds
2018-01-18T06:22:31Z,2018-06-22T18:34:02Z,970 Cedar Lake Rd,Biloxi,US,30.446349,-88.934148,39532,MS,McDonalds
2016-09-08T18:20:14Z,2018-06-22T18:34:01Z,9505 South Blvd,Charlotte,US,35.108263,-80.881511,28273,NC,McDonalds
2018-01-18T06:30:29Z,2018-06-22T18:34:00Z,937 Alabama St,Columbus,US,33.493277,-88.363825,39702,MS,McDonalds
2015-10-24T00:06:49Z,2018-06-22T18:33:59Z,930 Mall Loop Rd,High Point,US,35.989293,-80.002751,27262,NC,McDonalds
2016-04-01T06:27:24Z,2018-06-22T18:33:58Z,8305 Creedmoor Rd,Raleigh,US,35.900308,-78.681365,27613,NC,McDonalds
2016-06-20T20:02:25Z,2018-06-22T18:33:58Z,905 Louisiana Ave,Libby,US,48.387043,-115.552063,59923,MT,McDonalds
2018-01-19T19:44:19Z,2018-06-22T18:33:56Z,6724 Highway 63,Moss Point,US,30.438931,-88.526545,39563,MS,McDonalds
2016-04-01T06:53:24Z,2018-06-22T18:33:52Z,812 Winston Rd,Lexington,US,35.837287,-80.253557,27295,NC,McDonalds
2017-06-19T15:34:16Z,2018-06-22T18:33:51Z,840 S Main St,Kernersville,US,36.110972,-80.089276,27284,NC,McDonalds
2016-04-04T04:06:24Z,2018-06-22T18:33:50Z,822 Wheat Dr,Bozeman,US,45.698929,-111.046744,59715,MT,McDonalds
2016-04-05T03:08:27Z,2018-06-22T18:33:43Z,717 Conover Blvd W,Conover,US,35.695895,-81.232175,28613,NC,McDonalds
2015-10-23T03:38:32Z,2018-06-22T18:33:43Z,720 E Broadway St,Missoula,US,46.869446,-113.985036,59802,MT,McDonalds
2017-07-19T21:56:28Z,2018-06-22T18:33:42Z,710 N Davis Ave,Cleveland,US,33.759524,-90.715742,38732,MS,McDonalds
2018-01-18T06:22:22Z,2018-06-22T18:33:40Z,692 Beach Blvd,Biloxi,US,30.39304,-88.884899,39530,MS,McDonalds
2016-03-29T04:52:01Z,2018-06-22T18:33:39Z,65 Goodman Rd W,Southaven,US,34.962709,-89.990486,38671,MS,McDonalds
2017-06-19T15:58:42Z,2018-06-22T18:33:38Z,706 College Rd,Greensboro,US,36.088625,-79.887872,27410,NC,McDonalds
2016-02-26T13:28:05Z,2018-06-22T18:33:37Z,701 Main St,Scotland Neck,US,36.126193,-77.423143,27874,NC,McDonalds
2016-06-04T20:30:22Z,2018-06-22T18:33:35Z,6779 Raeford Rd,Fayetteville,US,35.03713,-79.006832,28304,NC,McDonalds
2016-06-20T15:40:31Z,2018-06-22T18:33:33Z,6495 Us Highway 93 S,Whitefish,US,48.396123,-114.334756,59937,MT,McDonalds
2016-03-28T15:00:14Z,2018-06-22T18:33:30Z,6225 W Sugar Creek Rd,Charlotte,US,35.333437,-80.798965,28269,NC,McDonalds
2015-10-23T03:09:35Z,2018-06-22T18:33:29Z,6301 Albemarle Rd,Charlotte,US,35.203199,-80.73825,28212,NC,McDonalds
2016-04-05T03:55:57Z,2018-06-22T18:33:28Z,601 Jake Alexander Blvd W,Salisbury,US,35.661995,-80.500358,28147,NC,McDonalds
2017-06-19T15:33:44Z,2018-06-22T18:33:27Z,5701 Inman Rd,Greensboro,US,36.126014,-79.906582,27410,NC,McDonalds
2015-10-19T18:12:02Z,2018-06-22T18:33:26Z,5800 E Wt Harris Blvd,Charlotte,US,35.236497,-80.735822,28215,NC,McDonalds
2017-06-30T02:16:51Z,2018-06-22T18:32:59Z,1432 Cotton Grove Rd,Lexington,US,35.786441,-80.261414,27292,NC,Burger King
